1495925001.929251909255981445312500000000000000000000000,-22807738195.826812744140625000000000000000000000000000000,187010955977.609313964843750000000000000000000000000000000,-1040326190865.100219726562500000000000000000000000000000000,4303711162029.970703125000000000000000000000000000000000000,-13909759567251.662109375000000000000000000000000000000000000,36209698008125.531250000000000000000000000000000000000000000,-77466274846242.750000000000000000000000000000000000000000000,138089092153750.218750000000000000000000000000000000000000000,-207032099788563.968750000000000000000000000000000000000000000,262663278918451.187500000000000000000000000000000000000000000,-282973489785377.062500000000000000000000000000000000000000000,259159176652297.406250000000000000000000000000000000000000000,-201549992152945.687500000000000000000000000000000000000000000,132648833612281.890625000000000000000000000000000000000000000,-73432259321671.359375000000000000000000000000000000000000000,33874279542686.082031250000000000000000000000000000000000000,-12843562027477.746093750000000000000000000000000000000000000,3922723299759.750000000000000000000000000000000000000000000,-936177573425.763427734375000000000000000000000000000000000,166177405663.695312500000000000000000000000000000000000000,-20016182421.328281402587890625000000000000000000000000000,1296838297.522943258285522460937500000000000000000000000
-1506566742.730903387069702148437500000000000000000000000,23121173874.737350463867187500000000000000000000000000000,-190841675847.021942138671875000000000000000000000000000000,1068758921277.452758789062500000000000000000000000000000000,-4451215761961.636718750000000000000000000000000000000000000,14484284740177.125000000000000000000000000000000000000000000,-37962587776624.179687500000000000000000000000000000000000000,81771754734744.687500000000000000000000000000000000000000000,-146760940839084.312500000000000000000000000000000000000000000,221536009356786.656250000000000000000000000000000000000000000,-282976837469602.750000000000000000000000000000000000000000000,306920494201907.875000000000000000000000000000000000000000000,-282978610796801.312500000000000000000000000000000000000000000,221538787950263.218750000000000000000000000000000000000000000,-146763705236764.000000000000000000000000000000000000000000000,81773811821258.328125000000000000000000000000000000000000000,-37963784060425.679687500000000000000000000000000000000000000,14484833864587.324218750000000000000000000000000000000000000,-4451413233657.699218750000000000000000000000000000000000000,1068813295576.952026367187500000000000000000000000000000000,-190852641295.307250976562500000000000000000000000000000000,23122656402.194469451904296875000000000000000000000000000,-1506673515.522784948348999023437500000000000000000000000
1296782380.589783668518066406250000000000000000000000000,-20015467086.420921325683593750000000000000000000000000000,166172665045.642913818359375000000000000000000000000000000,-936157468489.358398437500000000000000000000000000000000000,3922666136638.895996093750000000000000000000000000000000000,-12843461735972.917968750000000000000000000000000000000000000,33874239700462.652343750000000000000000000000000000000000000,-73432650986046.859375000000000000000000000000000000000000000,132650389500999.906250000000000000000000000000000000000000000,-201553623998064.218750000000000000000000000000000000000000000,259165451703722.062500000000000000000000000000000000000000000,-282982069268662.812500000000000000000000000000000000000000000,262672825804285.312500000000000000000000000000000000000000000,-207040858210725.125000000000000000000000000000000000000000000,138095748428623.421875000000000000000000000000000000000000000,-77470461889921.031250000000000000000000000000000000000000000,36211865341928.914062500000000000000000000000000000000000000,-13910672425523.214843750000000000000000000000000000000000000,4304018339831.382324218750000000000000000000000000000000000,-1040406408120.089477539062500000000000000000000000000000000,187026446949.452087402343750000000000000000000000000000000,-22809758171.840213775634765625000000000000000000000000000,1496066084.405842542648315429687500000000000000000000000
-952301382.562803864479064941406250000000000000000000000,14772244571.361686706542968750000000000000000000000000000,-123277019450.600997924804687500000000000000000000000000000,698205003068.836303710937500000000000000000000000000000000,-2941696086102.898925781250000000000000000000000000000000000,9686184609285.734375000000000000000000000000000000000000000,-25696070789531.000000000000000000000000000000000000000000000,56038352135526.859375000000000000000000000000000000000000000,-101853462570549.125000000000000000000000000000000000000000000,155740031979922.906250000000000000000000000000000000000000000,-201557481236157.625000000000000000000000000000000000000000000,221544290331097.937500000000000000000000000000000000000000000,-207043435195917.718750000000000000000000000000000000000000000,164326793904173.187500000000000000000000000000000000000000000,-110381364743705.062500000000000000000000000000000000000000000,62368743921856.117187500000000000000000000000000000000000000,-29365946126559.464843750000000000000000000000000000000000000,11364345229050.917968750000000000000000000000000000000000000,-3542487123655.631347656250000000000000000000000000000000000,862786281051.759155273437500000000000000000000000000000000,-156275476620.413330078125000000000000000000000000000000000,19204854367.458023071289062500000000000000000000000000000,-1269264307.745288848876953125000000000000000000000000000
594263297.893297195434570312500000000000000000000000000,-9259196164.993614196777343750000000000000000000000000000,77626235992.769210815429687500000000000000000000000000000,-441763473045.344177246093750000000000000000000000000000000,1870550796159.725830078125000000000000000000000000000000000,-6191235019896.201171875000000000000000000000000000000000000,16513366860034.849609375000000000000000000000000000000000000,-36215422894366.843750000000000000000000000000000000000000000,66209676291909.664062500000000000000000000000000000000000000,-101855505382106.109375000000000000000000000000000000000000000,132655555130352.687500000000000000000000000000000000000000000,-146769259971408.468750000000000000000000000000000000000000000,138099216511795.421875000000000000000000000000000000000000000,-110382743457280.421875000000000000000000000000000000000000000,74689443023854.468750000000000000000000000000000000000000000,-42521392679300.882812500000000000000000000000000000000000000,20177414930088.000000000000000000000000000000000000000000000,-7871319532092.905273437500000000000000000000000000000000000,2473938828155.264648437500000000000000000000000000000000000,-607647542377.121093750000000000000000000000000000000000000,111017343491.963623046875000000000000000000000000000000000,-13763810047.153419494628906250000000000000000000000000000,917857775.462535500526428222656250000000000000000000000
-313067889.614047348499298095703125000000000000000000000,4897169436.317071914672851562500000000000000000000000000,-41226349795.059356689453125000000000000000000000000000000,235634154282.411895751953125000000000000000000000000000000,-1002289600427.427246093750000000000000000000000000000000000,3333308160225.364746093750000000000000000000000000000000000,-8935394925635.583984375000000000000000000000000000000000000,19699888066531.660156250000000000000000000000000000000000000,-36216192636584.343750000000000000000000000000000000000000000,56040652704368.789062500000000000000000000000000000000000000,-73437014976278.000000000000000000000000000000000000000000000,81778003246894.609375000000000000000000000000000000000000000,-77473405444131.062500000000000000000000000000000000000000000,62370303948149.078125000000000000000000000000000000000000000,-42521917316348.531250000000000000000000000000000000000000000,24400876834776.386718750000000000000000000000000000000000000,-11675616316107.728515625000000000000000000000000000000000000,4594660067158.397460937500000000000000000000000000000000000,-1457347431913.030761718750000000000000000000000000000000000,361385351837.600646972656250000000000000000000000000000000,-66685002151.167152404785156250000000000000000000000000000,8353410108.877528190612792968750000000000000000000000000,-563055002.337573170661926269531250000000000000000000000
137886341.256431698799133300781250000000000000000000000,-2164524871.274918079376220703125000000000000000000000000,18289912821.409126281738281250000000000000000000000000000,-104950752707.203414916992187500000000000000000000000000000,448280354271.242431640625000000000000000000000000000000000,-1497434207876.128417968750000000000000000000000000000000000,4032898437810.652832031250000000000000000000000000000000000,-8935598114027.607421875000000000000000000000000000000000000,16514089026259.015625000000000000000000000000000000000000000,-25697689926271.718750000000000000000000000000000000000000000,33876970396962.628906250000000000000000000000000000000000000,-37966254093058.109375000000000000000000000000000000000000000,36213715371848.445312500000000000000000000000000000000000000,-29367049019169.375000000000000000000000000000000000000000000,20177909407242.171875000000000000000000000000000000000000000,-11675756141322.750000000000000000000000000000000000000000000,5636734412370.472656250000000000000000000000000000000000000,-2239428960261.040039062500000000000000000000000000000000000,717572841005.277099609375000000000000000000000000000000000,-179882194003.359954833984375000000000000000000000000000000,33578895714.895442962646484375000000000000000000000000000,-4258288528.451938629150390625000000000000000000000000000,290783606.940815746784210205078125000000000000000000000
-50062868.896605014801025390625000000000000000000000000,788388824.275435328483581542968750000000000000000000000,-6684331253.573654174804687500000000000000000000000000000,38494012045.500350952148437500000000000000000000000000000,-165051765130.247497558593750000000000000000000000000000000,553595292705.809936523437500000000000000000000000000000000,-1497470922544.078613281250000000000000000000000000000000000,3333464798757.047363281250000000000000000000000000000000000,-6191652653268.406250000000000000000000000000000000000000000,9687017111262.005859375000000000000000000000000000000000000,-12844778299056.050781250000000000000000000000000000000000000,14485982058809.517578125000000000000000000000000000000000000,-13911568125926.937500000000000000000000000000000000000000000,11364914728752.015625000000000000000000000000000000000000000,-7871606750069.535156250000000000000000000000000000000000000,4594768346918.771484375000000000000000000000000000000000000,-2239454466551.288574218750000000000000000000000000000000000,899021504313.798339843750000000000000000000000000000000000,-291365668258.508972167968750000000000000000000000000000000,73954021028.021118164062500000000000000000000000000000000,-13994005406.590705871582031250000000000000000000000000000,1801147756.266893625259399414062500000000000000000000000,-124994064.071241170167922973632812500000000000000000000
14680906.873077046126127243041992187500000000000000000,-231862721.651655912399291992187500000000000000000000000,1971905410.159212112426757812500000000000000000000000000,-11393361656.059648513793945312500000000000000000000000000,49024392570.101966857910156250000000000000000000000000000,-165056154886.194183349609375000000000000000000000000000000,448303146903.946166992187500000000000000000000000000000000,-1002362548326.412841796875000000000000000000000000000000000,1870723719865.572509765625000000000000000000000000000000000,-2942019317096.435058593750000000000000000000000000000000000,3923156973252.445800781250000000000000000000000000000000000,-4451831108141.848632812500000000000000000000000000000000000,4304353595205.922363281250000000000000000000000000000000000,-3542709141621.570312500000000000000000000000000000000000000,2474058252467.744628906250000000000000000000000000000000000,-1457398077733.837646484375000000000000000000000000000000000,717588746595.314941406250000000000000000000000000000000000,-291368746860.874328613281250000000000000000000000000000000,95642748484.142913818359375000000000000000000000000000000,-24626832409.902435302734375000000000000000000000000000000,4736023483.778491020202636718750000000000000000000000000,-620786684.901663303375244140625000000000000000000000000,43974626.758406050503253936767578125000000000000000000
-3372152.615259989630430936813354492187500000000000000,53398120.110051207244396209716796875000000000000000000,-455412141.785299539566040039062500000000000000000000000,2639282805.603861808776855468750000000000000000000000000,-11393691818.556871414184570312500000000000000000000000000,38496140807.648468017578125000000000000000000000000000000,-104959044352.261627197265625000000000000000000000000000000,235657748453.122406005859375000000000000000000000000000000,-441815919464.855163574218750000000000000000000000000000000,698299136373.377197265625000000000000000000000000000000000,-936296473358.602416992187500000000000000000000000000000000,1068929668704.531372070312500000000000000000000000000000000,-1040501707643.769653320312500000000000000000000000000000000,862851188650.852050781250000000000000000000000000000000000,-607683908052.277465820312500000000000000000000000000000000,361401800803.434753417968750000000000000000000000000000000,-179888005247.211608886718750000000000000000000000000000000,73955520670.028228759765625000000000000000000000000000000,-24627066163.168815612792968750000000000000000000000000000,6447843750.961898803710937500000000000000000000000000000,-1264437180.042057275772094726562500000000000000000000000,169587547.573346108198165893554687500000000000000000000,-12342393.679300885647535324096679687500000000000000000
577377.886873733717948198318481445312500000000000000,-9164767.210317889228463172912597656250000000000000000,78365218.293410569429397583007812500000000000000000000,-455426564.686574101448059082031250000000000000000000000,1972024457.134791612625122070312500000000000000000000000,-6684907060.136262893676757812500000000000000000000000000,18291906869.655067443847656250000000000000000000000000000,-41231670500.605941772460937500000000000000000000000000000,77637592634.643127441406250000000000000000000000000000000,-123296841162.578552246093750000000000000000000000000000000,166201344502.753265380859375000000000000000000000000000000,-190876361751.227966308593750000000000000000000000000000000,187046178387.604156494140625000000000000000000000000000000,-156289194316.192901611328125000000000000000000000000000000,111025248075.335922241210937500000000000000000000000000000,-66688726293.705894470214843750000000000000000000000000000,33580299049.444629669189453125000000000000000000000000000,-13994412797.808597564697265625000000000000000000000000000,4736108148.629060745239257812500000000000000000000000000,-1264447489.239587783813476562500000000000000000000000000,253959227.382268011569976806640625000000000000000000000,-35087347.401235744357109069824218750000000000000000000,2650512.247661630623042583465576171875000000000000000
-67217.445353512041037902235984802246093750000000000,1069300.501304226228967308998107910156250000000000000,-9165085.000377150252461433410644531250000000000000000,53401647.865130156278610229492187500000000000000000000,-231884565.128602176904678344726562500000000000000000000,788482758.654322147369384765625000000000000000000000000,-2164829908.316632270812988281250000000000000000000000000,4897950984.093577384948730468750000000000000000000000000,-9260818349.292806625366210937500000000000000000000000000,14775018754.276227951049804687500000000000000000000000000,-20019419149.122367858886718750000000000000000000000000000,23125895689.972640991210937500000000000000000000000000000,-22812486164.055561065673828125000000000000000000000000000,19206780881.110176086425781250000000000000000000000000000,-13764943219.724721908569335937500000000000000000000000000,8353959210.996479034423828125000000000000000000000000000,-4258504052.533305168151855468750000000000000000000000000,1801214491.812811851501464843750000000000000000000000000,-620802287.113764524459838867187500000000000000000000000,169590080.564024776220321655273437500000000000000000000,-35087576.741178989410400390625000000000000000000000000,5043676.712564567103981971740722656250000000000000000,-402378.336249661515466868877410888671875000000000000
4216.966492405282224353868514299392700195312500000,-67219.999487302062334492802619934082031250000000000,577419.683523138985037803649902343750000000000000000,-3372500.676277770660817623138427734375000000000000000,14682822.988950110971927642822265625000000000000000000,-50070595.565735653042793273925781250000000000000000000,137910434.140109300613403320312500000000000000000000000,-313127917.797909438610076904296875000000000000000000000,594385377.561914443969726562500000000000000000000000000,-952506942.013700485229492187500000000000000000000000000,1297071668.212664842605590820312500000000000000000000000,-1506908997.009766817092895507812500000000000000000000000,1496266384.958536148071289062500000000000000000000000000,-1269407518.979764699935913085937500000000000000000000000,917943344.220195174217224121093750000000000000000000000,-563097328.172655224800109863281250000000000000000000000,290800693.880923688411712646484375000000000000000000000,-124999575.178016945719718933105468750000000000000000000,43976001.062820076942443847656250000000000000000000000,-12342644.677571401000022888183593750000000000000000000,2650542.547758457250893115997314453125000000000000000,-402380.197298378683626651763916015625000000000000000,35051.626776063800207339227199554443359375000000000
