35039.062500000000000000000000000000000000000000000,-402187.499999999883584678173065185546875000000000000,2648953.124999999068677425384521484375000000000000000,-12333749.999999994412064552307128906250000000000000000,43938984.374999985098838806152343750000000000000000000,-124879218.749999940395355224609375000000000000000000000,290485507.812499880790710449218750000000000000000000000,-562418999.999999761581420898437500000000000000000000000,916726992.187499523162841796875000000000000000000000000,-1267573124.999999523162841796875000000000000000000000000,1493925468.749999284744262695312500000000000000000000000,-1504372499.999999523162841796875000000000000000000000000,1294735406.249999523162841796875000000000000000000000000,-950679843.749999642372131347656250000000000000000000000,593176289.062499880790710449218750000000000000000000000,-312454999.999999880790710449218750000000000000000000000,137598398.437499940395355224609375000000000000000000000,-49951687.499999985098838806152343750000000000000000000,14646328.124999996274709701538085937500000000000000000,-3363750.000000000000000000000000000000000000000000000,575859.374999999650754034519195556640625000000000000,-67031.249999999985448084771633148193359375000000000,4204.687499999999090505298227071762084960937500000
-402187.499999999883584678173065185546875000000000000,5040749.999999999068677425384521484375000000000000000,-35063437.499999985098838806152343750000000000000000000,169454999.999999940395355224609375000000000000000000000,-620240156.249999761581420898437500000000000000000000000,1799386874.999999523162841796875000000000000000000000000,-4253718218.749999046325683593750000000000000000000000000,8343659999.999999046325683593750000000000000000000000000,-13746476250.000000000000000000000000000000000000000000000,19178932500.000000000000000000000000000000000000000000000,-22776950625.000000000000000000000000000000000000000000000,23087393999.999996185302734375000000000000000000000000000,-19983959531.249996185302734375000000000000000000000000000,14747289374.999996185302734375000000000000000000000000000,-9242469843.749996185302734375000000000000000000000000000,4887739999.999998092651367187500000000000000000000000000,-2160095437.499999523162841796875000000000000000000000000,786678749.999999880790710449218750000000000000000000000,-231330937.499999940395355224609375000000000000000000000,53268913.043478250503540039062500000000000000000000000,-9141419.836956517770886421203613281250000000000000000,1066438.043478260282427072525024414062500000000000000,-67031.250000000000000000000000000000000000000000000
2648953.124999999068677425384521484375000000000000000,-35063437.499999977648258209228515625000000000000000000,253762031.249999791383743286132812500000000000000000000,-1263344062.499998807907104492187500000000000000000000000,4731516562.499996185302734375000000000000000000000000000,-13979485406.249988555908203125000000000000000000000000000,33541212379.261344909667968750000000000000000000000000000,-66604616590.909057617187500000000000000000000000000000000,110874445887.784042358398437500000000000000000000000000000,-156061799488.636291503906250000000000000000000000000000000,186756036187.499908447265625000000000000000000000000000000,-190562025937.499877929687500000000000000000000000000000000,165911868281.249938964843750000000000000000000000000000000,-123070490156.249969482421875000000000000000000000000000000,77487829453.124969482421875000000000000000000000000000000,-41148334499.999992370605468750000000000000000000000000000,18253270546.874996185302734375000000000000000000000000000,-6670186619.318180084228515625000000000000000000000000000,1967507391.921936035156250000000000000000000000000000000,-454343689.476284444332122802734375000000000000000000000,78172174.209486126899719238281250000000000000000000000,-9141419.836956521496176719665527343750000000000000000,575859.374999999883584678173065185546875000000000000
-12333749.999999994412064552307128906250000000000000000,169454999.999999910593032836914062500000000000000000000,-1263344062.499999284744262695312500000000000000000000000,6441727499.999996185302734375000000000000000000000000000,-24601616812.499984741210937500000000000000000000000000000,73872789545.454498291015625000000000000000000000000000000,-179671392727.272644042968750000000000000000000000000000000,360935710909.090698242187500000000000000000000000000000000,-606848307443.181518554687500000000000000000000000000000000,861591283090.908569335937500000000000000000000000000000000,-1038894272812.499267578125000000000000000000000000000000000,1067188342499.999389648437500000000000000000000000000000000,-934693000312.499389648437500000000000000000000000000000000,697045439999.999511718750000000000000000000000000000000000,-440986498874.999633789062500000000000000000000000000000000,235196259999.999877929687500000000000000000000000000000000,-104745109772.727218627929687500000000000000000000000000000,38414640059.288513183593750000000000000000000000000000000,-11368685413.784578323364257812500000000000000000000000000,2633288678.656124591827392578125000000000000000000000000,-454343689.476284384727478027343750000000000000000000000,53268913.043478243052959442138671875000000000000000000,-3363749.999999998603016138076782226562500000000000000
43938984.374999985098838806152343750000000000000000000,-620240156.249999761581420898437500000000000000000000000,4731516562.499998092651367187500000000000000000000000000,-24601616812.499988555908203125000000000000000000000000000,95537835213.068145751953125000000000000000000000000000000,-291027717869.318115234375000000000000000000000000000000000,716695906967.329467773437500000000000000000000000000000000,-1455477083863.636230468750000000000000000000000000000000000,2470614592487.215820312500000000000000000000000000000000000,-3537517274872.159179687500000000000000000000000000000000000,4297730183906.250000000000000000000000000000000000000000000,-4444656634687.500000000000000000000000000000000000000000000,3916551075937.500000000000000000000000000000000000000000000,-2936854898250.000000000000000000000000000000000000000000000,1867307376796.874755859375000000000000000000000000000000000,-1000461891590.908935546875000000000000000000000000000000000,447422141438.055725097656250000000000000000000000000000000,-164720562170.825073242187500000000000000000000000000000000,48921436011.166007995605468750000000000000000000000000000,-11368685413.784580230712890625000000000000000000000000000,1967507391.921936511993408203125000000000000000000000000,-231330937.499999970197677612304687500000000000000000000,14646328.124999998137354850769042968750000000000000000
-124879218.749999970197677612304687500000000000000000000,1799386874.999999761581420898437500000000000000000000000,-13979485406.249994277954101562500000000000000000000000000,73872789545.454498291015625000000000000000000000000000000,-291027717869.317993164062500000000000000000000000000000000,897923054659.090332031250000000000000000000000000000000000,-2236578872642.044433593750000000000000000000000000000000000,4588581858545.452148437500000000000000000000000000000000000,-7860517518196.017578125000000000000000000000000000000000000,11348197413238.626953125000000000000000000000000000000000000,-13890243308906.238281250000000000000000000000000000000000000,14462885197894.726562500000000000000000000000000000000000000,-12823513915618.410156250000000000000000000000000000000000000,9670394503421.044921875000000000000000000000000000000000000,-6180657670792.458007812500000000000000000000000000000000000,3327348471425.001953125000000000000000000000000000000000000,-1494636150343.345703125000000000000000000000000000000000000,552515592581.791625976562500000000000000000000000000000000,-164720562170.824951171875000000000000000000000000000000000,38414640059.288513183593750000000000000000000000000000000,-6670186619.318178176879882812500000000000000000000000000,786678749.999999761581420898437500000000000000000000000,-49951687.499999985098838806152343750000000000000000000
290485507.812499761581420898437500000000000000000000000,-4253718218.749997615814208984375000000000000000000000000,33541212379.261341094970703125000000000000000000000000000,-179671392727.272644042968750000000000000000000000000000000,716695906967.329101562500000000000000000000000000000000000,-2236578872642.043945312500000000000000000000000000000000000,5629273900573.149414062500000000000000000000000000000000000,-11659707170681.808593750000000000000000000000000000000000000,20149144350756.378906250000000000000000000000000000000000000,-29323688954218.734375000000000000000000000000000000000000000,36158410026225.312500000000000000000000000000000000000000000,-37906358906407.882812500000000000000000000000000000000000000,33821832825090.445312500000000000000000000000000000000000000,-25654592776339.699218750000000000000000000000000000000000000,16485585597069.523437500000000000000000000000000000000000000,-8919743887501.556640625000000000000000000000000000000000000,4025551221551.237304687500000000000000000000000000000000000,-1494636150343.346191406250000000000000000000000000000000000,447422141438.055603027343750000000000000000000000000000000,-104745109772.727233886718750000000000000000000000000000000,18253270546.874996185302734375000000000000000000000000000,-2160095437.499999523162841796875000000000000000000000000,137598398.437499970197677612304687500000000000000000000
-562418999.999999761581420898437500000000000000000000000,8343659999.999996185302734375000000000000000000000000000,-66604616590.909065246582031250000000000000000000000000000,360935710909.090759277343750000000000000000000000000000000,-1455477083863.635742187500000000000000000000000000000000000,4588581858545.453125000000000000000000000000000000000000000,-11659707170681.812500000000000000000000000000000000000000000,24366656427593.570312500000000000000000000000000000000000000,-42460588884044.093750000000000000000000000000000000000000000,62277867331950.429687500000000000000000000000000000000000000,-77355515297874.578125000000000000000000000000000000000000000,81650342508297.171875000000000000000000000000000000000000000,-73319507145348.265625000000000000000000000000000000000000000,55948815188235.031250000000000000000000000000000000000000000,-36155460338603.343750000000000000000000000000000000000000000,19666111363293.343750000000000000000000000000000000000000000,-8919743887501.556640625000000000000000000000000000000000000,3327348471425.004394531250000000000000000000000000000000000,-1000461891590.909057617187500000000000000000000000000000000,235196259999.999969482421875000000000000000000000000000000,-41148334499.999984741210937500000000000000000000000000000,4887739999.999999046325683593750000000000000000000000000,-312455000.000000000000000000000000000000000000000000000
916726992.187499761581420898437500000000000000000000000,-13746476250.000000000000000000000000000000000000000000000,110874445887.784072875976562500000000000000000000000000000,-606848307443.181762695312500000000000000000000000000000000,2470614592487.215820312500000000000000000000000000000000000,-7860517518196.023437500000000000000000000000000000000000000,20149144350756.394531250000000000000000000000000000000000000,-42460588884044.117187500000000000000000000000000000000000000,74580483818559.750000000000000000000000000000000000000000000,-110218532740580.656250000000000000000000000000000000000000000,137889810494899.812500000000000000000000000000000000000000000,-146542523207200.031250000000000000000000000000000000000000000,132446874065447.593750000000000000000000000000000000000000000,-101692430655882.484375000000000000000000000000000000000000000,66101847400534.218750000000000000000000000000000000000000000,-36155460338603.351562500000000000000000000000000000000000000,16485585597069.531250000000000000000000000000000000000000000,-6180657670792.463867187500000000000000000000000000000000000,1867307376796.875000000000000000000000000000000000000000000,-440986498874.999938964843750000000000000000000000000000000,77487829453.124984741210937500000000000000000000000000000,-9242469843.749998092651367187500000000000000000000000000,593176289.062500000000000000000000000000000000000000000
-1267573124.999999523162841796875000000000000000000000000,19178932499.999992370605468750000000000000000000000000000,-156061799488.636260986328125000000000000000000000000000000,861591283090.908447265625000000000000000000000000000000000,-3537517274872.156738281250000000000000000000000000000000000,11348197413238.628906250000000000000000000000000000000000000,-29323688954218.734375000000000000000000000000000000000000000,62277867331950.429687500000000000000000000000000000000000000,-110218532740580.640625000000000000000000000000000000000000000,164081418693494.500000000000000000000000000000000000000000000,-206730560463880.500000000000000000000000000000000000000000000,221205559936909.937500000000000000000000000000000000000000000,-201245761108140.718750000000000000000000000000000000000000000,155496465973588.031250000000000000000000000000000000000000000,-101692430655882.437500000000000000000000000000000000000000000,55948815188235.015625000000000000000000000000000000000000000,-25654592776339.699218750000000000000000000000000000000000000,9670394503421.048828125000000000000000000000000000000000000,-2936854898250.000000000000000000000000000000000000000000000,697045439999.999877929687500000000000000000000000000000000,-123070490156.249984741210937500000000000000000000000000000,14747289374.999998092651367187500000000000000000000000000,-950679843.749999880790710449218750000000000000000000000
