434442785754.467651367187500000000000000000000000000000000
-6600414123491.550781250000000000000000000000000000000000000
53963227411310.945312500000000000000000000000000000000000000
-299510041110040.062500000000000000000000000000000000000000000
1236969748303214.500000000000000000000000000000000000000000000
-3993622907458745.000000000000000000000000000000000000000000000
10390951614120540.000000000000000000000000000000000000000000000
-22231638247306352.000000000000000000000000000000000000000000000
39653852451877088.000000000000000000000000000000000000000000000
-59519974540494512.000000000000000000000000000000000000000000000
75639343977668480.000000000000000000000000000000000000000000000
-81664592097391024.000000000000000000000000000000000000000000000
74989797917876720.000000000000000000000000000000000000000000000
-58501234651618376.000000000000000000000000000000000000000000000
38638689043274680.000000000000000000000000000000000000000000000
-21474513334106124.000000000000000000000000000000000000000000000
9949366587838418.000000000000000000000000000000000000000000000
-3790197511463655.500000000000000000000000000000000000000000000
1163503750067396.750000000000000000000000000000000000000000000
-279180923440590.593750000000000000000000000000000000000000000
49840411942601.890625000000000000000000000000000000000000000
-6039475561298.048828125000000000000000000000000000000000000
393758703338.985717773437500000000000000000000000000000000
