-1813019495357.000000000000000000000000000000000000000000000
100140661906186.000000000000000000000000000000000000000000000
-2435980808293996.000000000000000000000000000000000000000000000
34796247690123724.000000000000000000000000000000000000000000000
-327354584169233920.000000000000000000000000000000000000000000000
2149264471525946112.000000000000000000000000000000000000000000000
-10141538078517342208.000000000000000000000000000000000000000000000
34708597471682752512.000000000000000000000000000000000000000000000
-85109844880459808768.000000000000000000000000000000000000000000000
142522442356395180032.000000000000000000000000000000000000000000000
-140627006647230136320.000000000000000000000000000000000000000000000
32674499089824985088.000000000000000000000000000000000000000000000
71362658283139973120.000000000000000000000000000000000000000000000
46863140103887486976.000000000000000000000000000000000000000000000
-354645392594334318592.000000000000000000000000000000000000000000000
430867368921798934528.000000000000000000000000000000000000000000000
-39518343968192774144.000000000000000000000000000000000000000000000
-382190597663581798400.000000000000000000000000000000000000000000000
316892323469204848640.000000000000000000000000000000000000000000000
48877923845291933696.000000000000000000000000000000000000000000000
-204835135582927126528.000000000000000000000000000000000000000000000
93403336760749359104.000000000000000000000000000000000000000000000
15524768389845714944.000000000000000000000000000000000000000000000
-23916818893882355712.000000000000000000000000000000000000000000000
5433251958464640000.000000000000000000000000000000000000000000000
