625.040027176700959898880682885646820068359375000,-7500.980093077066158002708107233047485351562500000,57511.488389534591988194733858108520507812500000000,-316335.797081021592020988464355468750000000000000000,1328708.337456218898296356201171875000000000000000000,-4429364.072675280272960662841796875000000000000000000,12023497.466320503503084182739257812500000000000000000,-27055033.496750507503747940063476562500000000000000000,51108137.988823875784873962402343750000000000000000000,-81779868.449392750859260559082031250000000000000000000,111527537.177727147936820983886718750000000000000000000,-130126805.127276033163070678710937500000000000000000000,130138363.459238082170486450195312500000000000000000000,-111557252.326644927263259887695312500000000000000000000,81816171.607860803604125976562500000000000000000000000,-51139883.064413309097290039062500000000000000000000000,27076623.128630023449659347534179687500000000000000000,-12035212.668786542490124702453613281250000000000000000,4434458.401280476711690425872802734375000000000000000,-1330469.106101564131677150726318359375000000000000000,316810.104506726900581270456314086914062500000000000,-57607.683544993196846917271614074707031250000000000,7514.817815927281117183156311511993408203125000000,-626.299951163261312103713862597942352294921875000,25.054634652305470154942668159492313861846923828
-7500.979010287580422300379723310470581054687500000,125232.290017266408540308475494384765625000000000000,-1095176.480276775779202580451965332031250000000000000,6469407.233653574250638484954833984375000000000000000,-28420975.969913844019174575805664062500000000000000000,97714005.367945149540901184082031250000000000000000000,-271291047.410178601741790771484375000000000000000000000,621035340.447814345359802246093750000000000000000000000,-1189152767.641592502593994140625000000000000000000000000,1923735587.143970727920532226562500000000000000000000000,-2647285423.018209457397460937500000000000000000000000000,3112248165.208562850952148437500000000000000000000000000,-3132648312.517992496490478515625000000000000000000000000,2700317656.879858970642089843750000000000000000000000000,-1990005518.826635360717773437500000000000000000000000000,1249157890.502473592758178710937500000000000000000000000,-663869856.988895058631896972656250000000000000000000000,296070990.379562258720397949218750000000000000000000000,-109417413.275411859154701232910156250000000000000000000,32917477.283759944140911102294921875000000000000000000,-7857541.303983790799975395202636718750000000000000000,1431985.632677981629967689514160156250000000000000000,-187182.048758745280792936682701110839843750000000000,15629.413968365413893479853868484497070312500000000,-626.323406732853413814154919236898422241210937500
57511.463889411337731871753931045532226562500000000,-1095176.191644558450207114219665527343750000000000000,10377365.817018473520874977111816406250000000000000000,-64556674.688658729195594787597656250000000000000000000,293977343.365910291671752929687500000000000000000000000,-1037694010.399880051612854003906250000000000000000000000,2939593490.181533336639404296875000000000000000000000000,-6836925096.683292388916015625000000000000000000000000000,13260396198.254943847656250000000000000000000000000000000,-21680279564.900943756103515625000000000000000000000000000,30101041164.917217254638671875000000000000000000000000000,-35656736463.498489379882812500000000000000000000000000000,36125198072.422943115234375000000000000000000000000000000,-31316821083.600814819335937500000000000000000000000000000,23194297637.991043090820312500000000000000000000000000000,-14623788766.170293807983398437500000000000000000000000000,7802486792.944308280944824218750000000000000000000000000,-3492025971.679485797882080078125000000000000000000000000,1294641071.174317359924316406250000000000000000000000000,-390608442.239312767982482910156250000000000000000000000,93485008.995681598782539367675781250000000000000000000,-17077982.958649717271327972412109375000000000000000000,2237273.570517880376428365707397460937500000000000000,-187188.441817551880376413464546203613281250000000000,7515.353960735050350194796919822692871093750000000
-316335.531259965791832655668258666992187500000000000,6469403.056675449945032596588134765625000000000000000,-64556651.036228917539119720458984375000000000000000000,417190529.336237668991088867187500000000000000000000000,-1955323248.774238348007202148437500000000000000000000000,7058521670.237841606140136718750000000000000000000000000,-20356711567.756160736083984375000000000000000000000000000,48042256141.493026733398437500000000000000000000000000000,-94316146822.891143798828125000000000000000000000000000000,155788635887.053100585937500000000000000000000000000000000,-218195980663.446289062500000000000000000000000000000000000,260426433921.560058593750000000000000000000000000000000000,-265591334474.466125488281250000000000000000000000000000000,231578518713.938018798828125000000000000000000000000000000,-172398520687.475189208984375000000000000000000000000000000,109195409719.106430053710937500000000000000000000000000000,-58501445513.700065612792968750000000000000000000000000000,26280065148.460258483886718750000000000000000000000000000,-9776066026.118415832519531250000000000000000000000000000,2958641130.979925155639648437500000000000000000000000000,-710092879.733539223670959472656250000000000000000000000,130056681.087697774171829223632812500000000000000000000,-17078515.678179275244474411010742187500000000000000000,1432078.843642008490860462188720703125000000000000000,-57613.546058469131821766495704650878906250000000000
1328706.497459774604067206382751464843750000000000000,-28420943.430783666670322418212890625000000000000000000,293977097.605048656463623046875000000000000000000000000,-1955322358.708294391632080078125000000000000000000000000,9380655796.486347198486328125000000000000000000000000000,-34517378694.207809448242187500000000000000000000000000000,101144177335.190795898437500000000000000000000000000000000,-241922877946.771942138671875000000000000000000000000000000,480398176997.578613281250000000000000000000000000000000000,-801357834473.270263671875000000000000000000000000000000000,1132027236075.084960937500000000000000000000000000000000000,-1361315086958.470214843750000000000000000000000000000000000,1397567624312.788330078125000000000000000000000000000000000,-1225817271766.082763671875000000000000000000000000000000000,917406126891.954833984375000000000000000000000000000000000,-583854533714.783203125000000000000000000000000000000000000,314154081552.395568847656250000000000000000000000000000000,-141679971050.974700927734375000000000000000000000000000000,52893712583.589179992675781250000000000000000000000000000,-16060550619.641347885131835937500000000000000000000000000,3866315210.399597644805908203125000000000000000000000000,-710113159.426545619964599609375000000000000000000000000,93490571.501901835203170776367187500000000000000000000,-7858271.213974774815142154693603515625000000000000000,316850.909089733147993683815002441406250000000000000
-4429354.955588604323565959930419921875000000000000000,97713833.341904371976852416992187500000000000000000000,-1037692548.422560214996337890625000000000000000000000000,7058514610.274505615234375000000000000000000000000000000,-34517360353.615501403808593750000000000000000000000000000,129111164092.287979125976562500000000000000000000000000000,-383714506602.430725097656250000000000000000000000000000000,929130665290.102416992187500000000000000000000000000000000,-1864936048436.970458984375000000000000000000000000000000000,3140465188645.272949218750000000000000000000000000000000000,-4473645164971.159179687500000000000000000000000000000000000,5420077420303.801757812500000000000000000000000000000000000,-5601778350669.555664062500000000000000000000000000000000000,4943077713357.083007812500000000000000000000000000000000000,-3719666701333.062500000000000000000000000000000000000000000,2379045369510.427246093750000000000000000000000000000000000,-1285905035473.616699218750000000000000000000000000000000000,582342222255.023925781250000000000000000000000000000000000,-218239067143.259521484375000000000000000000000000000000000,66499605545.976936340332031250000000000000000000000000000,-16060972107.960563659667968750000000000000000000000000000,2958802542.763261318206787109375000000000000000000000000,-390641643.879818618297576904296875000000000000000000000,32921349.569925487041473388671875000000000000000000000,-1330672.036518076201900839805603027343750000000000000
12023463.069067385047674179077148437500000000000000000,-271290371.198648989200592041015625000000000000000000000,2939587359.533805847167968750000000000000000000000000000,-20356678262.764247894287109375000000000000000000000000000,101144061985.981124877929687500000000000000000000000000000,-383714277940.189025878906250000000000000000000000000000000,1154836941203.021484375000000000000000000000000000000000000,-2827948027333.406250000000000000000000000000000000000000000,5733660183814.656250000000000000000000000000000000000000000,-9743026844077.068359375000000000000000000000000000000000000,13992967627890.250000000000000000000000000000000000000000000,-17079224889064.115234375000000000000000000000000000000000000,17770971084580.238281250000000000000000000000000000000000000,-15777907812135.111328125000000000000000000000000000000000000,11939814712882.970703125000000000000000000000000000000000000,-7676070576577.049804687500000000000000000000000000000000000,4168803335299.309082031250000000000000000000000000000000000,-1896225772241.967041015625000000000000000000000000000000000,713531642360.474609375000000000000000000000000000000000000,-218244356653.963989257812500000000000000000000000000000000,52896369837.731597900390625000000000000000000000000000000,-9776829137.447299957275390625000000000000000000000000000,1294780582.226003170013427734375000000000000000000000000,-109432665.858845248818397521972656250000000000000000000,4435225.685703382827341556549072265625000000000000000
-27054930.867115851491689682006835937500000000000000000,621033264.951623201370239257812500000000000000000000000,-6836905495.306450843811035156250000000000000000000000000,48042142567.992683410644531250000000000000000000000000000,-241922435504.332458496093750000000000000000000000000000000,929129496175.459228515625000000000000000000000000000000000,-2827946190639.959960937500000000000000000000000000000000000,6996683672753.780273437500000000000000000000000000000000000,-14320201836681.382812500000000000000000000000000000000000000,24545367450234.324218750000000000000000000000000000000000000,-35533622480577.523437500000000000000000000000000000000000000,43689591375329.062500000000000000000000000000000000000000000,-45767261448423.148437500000000000000000000000000000000000000,40888918450928.500000000000000000000000000000000000000000000,-31121948672540.957031250000000000000000000000000000000000000,20115983360624.886718750000000000000000000000000000000000000,-10979544792513.703125000000000000000000000000000000000000000,5017489915135.350585937500000000000000000000000000000000000,-1896268497439.719726562500000000000000000000000000000000000,582369317776.559814453125000000000000000000000000000000000,-141690178331.656066894531250000000000000000000000000000000,26282670408.979694366455078125000000000000000000000000000,-3492472436.338267326354980468750000000000000000000000000,296117844.015621960163116455078125000000000000000000000,-12037503.951921809464693069458007812500000000000000000
51107889.722484022378921508789062500000000000000000000,-1189147641.917795896530151367187500000000000000000000000,13260346408.543691635131835937500000000000000000000000000,-94315846358.805282592773437500000000000000000000000000000,480396928762.360961914062500000000000000000000000000000000,-1864932339013.247802734375000000000000000000000000000000000,5733652416867.316406250000000000000000000000000000000000000,-14320191920992.697265625000000000000000000000000000000000000,29569187629828.562500000000000000000000000000000000000000000,-51102975067521.984375000000000000000000000000000000000000000,74554050275028.953125000000000000000000000000000000000000000,-92331426882887.171875000000000000000000000000000000000000000,97379281395202.515625000000000000000000000000000000000000000,-87553298024233.281250000000000000000000000000000000000000000,67037554046239.156250000000000000000000000000000000000000000,-43573207034933.875000000000000000000000000000000000000000000,23908044306880.046875000000000000000000000000000000000000000,-10979776678861.619140625000000000000000000000000000000000000,4168984316689.048828125000000000000000000000000000000000000,-1285991102248.131347656250000000000000000000000000000000000,314182897032.096679687500000000000000000000000000000000000,-58508339540.851417541503906250000000000000000000000000000,7803620810.321157455444335937500000000000000000000000000,-663985544.570089578628540039062500000000000000000000000,27082164.516747064888477325439453125000000000000000000
-81779373.148678064346313476562500000000000000000000000,1923725198.667081594467163085937500000000000000000000000,-21680176561.950210571289062500000000000000000000000000000,155787996673.822326660156250000000000000000000000000000000,-801355069141.680664062500000000000000000000000000000000000,3140456426398.489257812500000000000000000000000000000000000,-9743006213781.722656250000000000000000000000000000000000000,24545332353154.441406250000000000000000000000000000000000000,-51102938026745.960937500000000000000000000000000000000000000,89016402341084.468750000000000000000000000000000000000000000,-130842206976874.734375000000000000000000000000000000000000000,163199865738473.156250000000000000000000000000000000000000000,-173291624347685.125000000000000000000000000000000000000000000,156811597147917.468750000000000000000000000000000000000000000,-120803484692878.921875000000000000000000000000000000000000000,78977723471979.625000000000000000000000000000000000000000000,-43574078348303.906250000000000000000000000000000000000000000,20116805692172.730468750000000000000000000000000000000000000,-7676551845431.383789062500000000000000000000000000000000000,2379248774075.492187500000000000000000000000000000000000000,-583918367326.573974609375000000000000000000000000000000000,109210068537.308654785156250000000000000000000000000000000,-14626132708.306653976440429687500000000000000000000000000,1249392097.629086732864379882812500000000000000000000000,-51150924.856537610292434692382812500000000000000000000
